iid,id,gender,partner,pid,match,int_corr,samerace,age_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob
111,18,1,17,92,0,0.5,0,29,20,20,20,20,10,10,25,20,15,15,10,15,5,8,5,8,5,0,7,6,6,3,4,4,4,4
111,18,1,18,93,0,-0.03,0,29,20,20,20,20,10,10,25,20,15,15,10,15,5,8,5,8,5,0,5,7,7,5,5,5,4,4
112,1,0,1,122,1,-0.29,1,22,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,1,7,7,7,9,7,8,8,8
112,1,0,2,123,0,-0.37,0,18,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,0,4,8,7,4,9,3,4,5
112,1,0,3,124,0,0.26,0,22,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,0,5,1,6,2,8,1,1,2
112,1,0,4,125,1,0.34,0,21,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,1,7,7,8,8,7,8,8,5
112,1,0,5,126,1,0.3,0,22,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,1,5,7,9,6,8,7,8,5
112,1,0,6,127,1,-0.24,0,22,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,1,10,6,7,8,8,8,8,8
112,1,0,7,128,1,0.44,0,21,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,1,9,10,8,8,7,9,9,9
112,1,0,8,129,1,0.31,0,0,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,1,7,7,6,7,6,7,7,7
112,1,0,9,130,0,0.19,0,20,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,1,8,8,8,8,8,8,7,5
112,1,0,10,131,0,0.35,0,19,15,15,20,25,10,15,45,15,10,20,0,5,9,10,9,9,9,0,2,7,6,2,5,1,2,5
113,2,0,1,122,0,0.08,0,22,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,8,10,9,10,5,5,8,1
113,2,0,2,123,0,-0.22,0,18,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,0,5,9,6,5,5,2,4,6
113,2,0,3,124,0,0.85,0,22,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,0,5,9,8,1,10,1,1,4
113,2,0,4,125,1,0.76,1,21,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,10,9,10,10,10,7,9,2
113,2,0,5,126,1,0.44,1,22,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,6,9,8,7,7,6,7,7
113,2,0,6,127,0,-0.28,1,22,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,9,9,8,10,7,8,9,7
113,2,0,7,128,1,-0.09,1,21,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,6,10,9,8,7,4,6,8
113,2,0,8,129,0,0.32,1,0,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,0,6,9,7,8,7,9,9,8
113,2,0,9,130,0,-0.11,0,20,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,1,9,9,8,6,5,5,7,7
113,2,0,10,131,0,0.45,0,19,15,15,25,25,15,5,30,5,15,25,10,20,8,10,10,8,9,0,4,9,8,3,6,2,3,5
114,3,0,1,122,0,0.48,0,22,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,1,7,6,6,7,4,4,6,6
114,3,0,2,123,0,0.13,0,18,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,1,8,7,6,6,5,4,7,7
114,3,0,3,124,0,-0.04,0,22,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,0,4,3,4,2,9,3,2,2
114,3,0,4,125,0,-0.1,0,21,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,0,7,5,5,6,5,3,5,4
114,3,0,5,126,0,0.6,0,22,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,0,5,6,5,5,5,7,6,5
114,3,0,6,127,0,0.05,0,22,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,0,2,3,2,2,6,2,2,1
114,3,0,7,128,1,0.34,0,21,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,1,8,6,7,8,7,5,8,8
114,3,0,8,129,0,0.26,0,0,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,0,5,6,5,4,6,3,5,5
114,3,0,9,130,0,-0.06,0,20,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,1,7,8,7,5,6,6,7,6
114,3,0,10,131,0,0.13,0,19,20,20,20,20,10,10,30,10,20,20,10,10,7,9,8,6,7,0,5,6,4,5,3,3,5,6
115,4,0,1,122,0,-0.05,0,22,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,10,10,10,10,10,10,10,1
115,4,0,2,123,0,0.07,0,18,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,6,10,10,7,6,5,5,8
115,4,0,3,124,0,0.58,0,22,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,2,10,10,2,10,2,2,6
115,4,0,4,125,1,0.71,1,21,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,1,10,10,10,10,10,10,10,10
115,4,0,5,126,0,0.4,1,22,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,6,10,10,8,10,6,8,8
115,4,0,6,127,1,-0.09,1,22,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,1,8,5,9,9,10,8,7,7
115,4,0,7,128,1,-0.13,1,21,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,1,9,10,9,8,8,7,8,8
115,4,0,8,129,0,0.45,1,0,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,6,10,8,8,10,5,6,8
115,4,0,9,130,0,0.49,0,20,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,6,9,9,9,9,5,6,8
115,4,0,10,131,0,0.3,0,19,20,10,30,20,15,5,40,10,20,20,0,10,8,7,8,9,8,0,0,0,0,0,0,0,0,0
116,5,0,1,122,1,0.08,0,22,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,1,10,10,10,10,10,10,10,10
116,5,0,2,123,0,-0.41,0,18,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,1,7,10,8,8,8,6,8,7
116,5,0,3,124,0,0.68,0,22,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,0,4,4,8,2,10,0,3,5
116,5,0,4,125,1,0.62,1,21,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,1,10,8,8,9,8,8,10,10
116,5,0,5,126,0,0.33,1,22,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,0,6,9,10,7,9,4,7,6
116,5,0,6,127,1,-0.42,1,22,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,1,8,6,6,7,5,6,7,6
116,5,0,7,128,0,-0.31,1,21,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,0,7,8,8,6,6,3,6,3
116,5,0,8,129,1,0.07,1,0,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,1,6,10,6,9,6,4,8,7
116,5,0,9,130,0,-0.4,0,20,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,1,10,7,7,7,6,5,8,7
116,5,0,10,131,0,0.54,0,19,15,15,25,25,20,0,30,5,10,30,5,20,8,9,8,9,9,0,4,8,7,3,7,0,5,6
117,6,0,1,122,0,0.12,0,22,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,1,10,10,10,10,10,10,8,1
117,6,0,2,123,0,0.05,0,18,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,7,10,8,7,8,4,7,2
117,6,0,3,124,0,0.33,0,22,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,4,8,7,5,9,3,2,1
117,6,0,4,125,1,0.47,1,21,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,1,10,10,10,10,10,10,10,9
117,6,0,5,126,0,0.3,1,22,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,6,10,9,7,8,6,7,4
117,6,0,6,127,0,0,1,22,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,8,6,7,6,8,5,7,2
117,6,0,7,128,0,-0.5,1,21,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,7,8,6,6,6,6,8,1
117,6,0,8,129,0,-0.03,1,0,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,7,7,6,7,9,5,4,1
117,6,0,9,130,0,0.11,0,20,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,5,10,8,5,8,4,6,1
117,6,0,10,131,0,-0.17,0,19,20,10,20,20,20,10,20,10,15,20,15,20,8,7,8,8,8,0,0,0,0,0,0,0,0,0
119,10,0,1,122,0,0.06,0,22,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,0,3,8,5,5,5,0,5,7
119,10,0,2,123,0,-0.33,0,18,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,1,0,6,7,8,9,4,5,7
119,10,0,3,124,0,0.69,0,22,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,0,4,9,8,0,8,0,4,7
119,10,0,4,125,1,0.77,0,21,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,1,6,8,8,9,8,6,7,8
119,10,0,5,126,0,0.47,0,22,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,0,5,4,8,7,6,0,4,7
119,10,0,6,127,1,-0.24,0,22,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,1,8,10,9,10,8,7,8,9
119,10,0,7,128,1,0.1,0,21,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,1,5,7,0,0,0,0,5,7
119,10,0,8,129,1,0.1,0,0,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,1,7,9,9,0,0,6,8,10
119,10,0,9,130,1,-0.01,0,20,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,1,6,9,8,9,7,0,8,7
119,10,0,10,131,0,0.48,0,19,50,15,10,10,10,5,70,5,5,10,5,5,8,10,10,10,10,0,2,7,6,2,0,1,3,7
120,11,0,1,122,1,0.4,0,22,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,1,7,8,7,8,8,5,6,8
120,11,0,2,123,0,-0.31,0,18,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,5,8,6,2,2,2,4,6
120,11,0,3,124,0,0.64,0,22,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,2,1,4,1,6,0,1,8
120,11,0,4,125,1,0.53,0,21,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,1,6,8,8,6,8,5,5,7
120,11,0,5,126,0,0.69,0,22,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,8,10,8,7,8,6,7,8
120,11,0,6,127,0,-0.36,0,22,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,9,4,5,2,2,1,2,7
120,11,0,7,128,1,0,0,21,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,1,8,7,8,6,5,2,6,5
120,11,0,8,129,0,0.36,0,0,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,5,7,2,2,4,2,4,8
120,11,0,9,130,1,-0.23,0,20,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,1,9,9,9,8,10,2,9,5
120,11,0,10,131,0,0.54,0,19,10,10,35,35,8,2,50,1,20,20,2,7,6,8,8,8,9,0,7,8,6,5,7,2,5,5
121,12,0,1,122,0,0.04,0,22,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,8,10,10,7,7,8,9,1
121,12,0,2,123,0,-0.28,0,18,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,9,10,7,5,10,9,9,1
121,12,0,3,124,0,0.83,0,22,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,0,4,6,7,6,6,1,5,10
121,12,0,4,125,0,0.72,1,21,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,6,10,10,8,8,4,8,1
121,12,0,5,126,0,0.14,1,22,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,8,7,10,7,10,9,9,1
121,12,0,6,127,0,-0.36,1,22,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,0,4,4,2,1,1,1,1,1
121,12,0,7,128,0,-0.15,1,21,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,9,10,10,5,7,4,9,1
121,12,0,8,129,0,0.12,1,0,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,0,7,6,7,8,10,7,7,1
121,12,0,9,130,0,-0.23,0,20,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,6,10,5,2,2,4,7,1
121,12,0,10,131,0,0.52,0,19,35,15,5,30,15,0,60,5,0,20,0,15,2,9,9,7,9,1,7,10,10,8,10,1,9,1
122,1,1,1,112,1,-0.29,1,20,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,1,9,9,9,9,9,9,9,7
122,1,1,2,113,0,0.08,0,21,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,10,10,10,10,10,10,10,1
122,1,1,3,114,0,0.48,0,20,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,6,10,7,7,7,7,8,4
122,1,1,4,115,0,-0.05,0,21,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,10,10,10,10,10,10,10,1
122,1,1,5,116,1,0.08,0,21,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,1,10,10,10,10,10,10,10,10
122,1,1,6,117,0,0.12,0,21,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,10,10,10,10,10,10,10,1
122,1,1,10,119,0,0.06,0,19,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,1,9,9,8,7,8,7,8,6
122,1,1,11,120,1,0.4,0,20,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,1,6,7,7,7,7,7,8,9
122,1,1,12,121,0,0.04,0,21,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,6,9,8,7,6,6,7,7
122,1,1,7,0,0,-0.12,0,0,40,15,10,20,5,10,50,10,10,10,10,10,7,10,8,8,8,0,6,10,8,8,8,8,8,4
123,2,1,1,112,0,-0.37,0,20,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,1,9,7,7,6,4,5,8,2
123,2,1,2,113,0,-0.22,0,21,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,6,5,5,4,4,5,4,2
123,2,1,3,114,0,0.13,0,20,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,4,6,6,5,4,5,4,1
123,2,1,4,115,0,0.07,0,21,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,4,5,4,4,5,4,4,2
123,2,1,5,116,0,-0.41,0,21,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,6,5,5,4,4,6,4,2
123,2,1,6,117,0,0.05,0,21,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,6,6,5,6,5,6,6,2
123,2,1,10,119,0,-0.33,0,19,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,6,4,5,6,7,7,5,2
123,2,1,11,120,0,-0.31,0,20,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,9,6,8,5,7,4,5,8
123,2,1,12,121,0,-0.28,0,21,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,5,4,5,4,5,4,3,1
123,2,1,7,0,0,-0.29,0,0,50,10,20,5,5,10,20,50,10,5,5,10,8,7,7,7,8,0,4,5,5,4,5,5,4,1
124,3,1,1,112,0,0.26,0,20,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,6,7,7,4,4,5,6,6
124,3,1,2,113,0,0.85,0,21,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,7,6,7,5,5,8,8,8
124,3,1,3,114,0,-0.04,0,20,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,5,6,8,7,7,7,7,2
124,3,1,4,115,0,0.58,0,21,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,6,2,4,4,4,6,6,6
124,3,1,5,116,0,0.68,0,21,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,5,4,3,2,5,4,7,7
124,3,1,6,117,0,0.33,0,21,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,8,7,6,5,5,5,7,8
124,3,1,10,119,0,0.69,0,19,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,9,8,4,5,3,2,7,7
124,3,1,11,120,0,0.64,0,20,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,0,7,5,6,6,8,7,8,8
124,3,1,12,121,0,0.83,0,21,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,2,7,9,6,7,7,7,7
124,3,1,7,0,0,-0.05,0,0,40,10,10,10,10,20,20,30,10,10,20,10,8,8,10,10,10,1,6,7,7,6,7,7,7,7
125,4,1,1,112,1,0.34,0,20,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,1,9,8,9,9,8,7,8,8
125,4,1,2,113,1,0.76,1,21,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,1,8,8,7,7,7,6,7,5
125,4,1,3,114,0,-0.1,0,20,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,0,5,8,8,6,7,5,5,7
125,4,1,4,115,1,0.71,1,21,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,1,10,10,9,10,9,10,10,10
125,4,1,5,116,1,0.62,1,21,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,1,10,10,10,10,10,10,10,9
125,4,1,6,117,1,0.47,1,21,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,1,10,5,6,10,10,10,10,9
125,4,1,10,119,1,0.77,0,19,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,1,8,8,6,6,6,7,7,8
125,4,1,11,120,1,0.53,0,20,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,1,9,8,7,8,7,7,7,7
125,4,1,12,121,0,0.72,1,21,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,0,4,6,6,5,4,2,3,5
125,4,1,7,0,0,0.15,0,0,20,15,20,15,12,18,25,10,15,15,15,20,9,6,10,9,10,0,7,7,6,6,5,5,5,4
126,5,1,1,112,1,0.3,0,20,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,1,7,8,7,6,6,6,6,7
126,5,1,2,113,1,0.44,1,21,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,1,6,8,9,9,8,6,7,8
126,5,1,3,114,0,0.6,0,20,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,0,6,7,7,6,7,7,6,6
126,5,1,4,115,0,0.4,1,21,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,0,5,7,6,6,6,5,5,5
126,5,1,5,116,0,0.33,1,21,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,0,7,6,8,9,7,7,7,3
126,5,1,6,117,0,0.3,1,21,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,0,7,7,7,7,7,8,7,3
126,5,1,10,119,0,0.47,0,19,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,1,6,9,8,9,7,7,7,7
126,5,1,11,120,0,0.69,0,20,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,1,7,7,7,7,6,8,7,7
126,5,1,12,121,0,0.14,1,21,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,0,4,8,7,6,6,5,5,7
126,5,1,7,0,0,0.01,0,0,25,40,15,10,5,5,20,20,15,20,15,10,9,10,9,9,9,0,7,7,6,8,8,6,7,5
127,6,1,1,112,1,-0.24,0,20,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,1,10,7,9,10,8,10,10,10
127,6,1,2,113,0,-0.28,1,21,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,0,5,5,5,5,5,5,5,8
127,6,1,3,114,0,0.05,0,20,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,0,5,7,7,2,5,2,3,0
127,6,1,4,115,1,-0.09,1,21,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,1,7,3,7,10,7,8,7,10
127,6,1,5,116,1,-0.42,1,21,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,1,7,7,7,7,5,5,7,8
127,6,1,6,117,0,0,1,21,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,1,7,7,8,8,10,6,7,10
127,6,1,10,119,1,-0.24,0,19,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,1,9,8,8,6,7,3,8,7
127,6,1,11,120,0,-0.36,0,20,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,1,8,5,7,8,5,6,7,10
127,6,1,12,121,0,-0.36,1,21,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,0,5,8,7,0,5,0,4,7
127,6,1,7,0,0,0.38,0,0,25,25,25,15,5,5,20,20,20,20,10,10,8,8,9,9,8,0,7,7,6,5,5,5,6,5
128,7,1,1,112,1,0.44,0,20,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,10,9,8,9,9,7,9,8
128,7,1,2,113,1,-0.09,1,21,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,7,9,9,8,8,8,7,8
128,7,1,3,114,1,0.34,0,20,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,7,9,9,8,8,7,7,8
128,7,1,4,115,1,-0.13,1,21,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,9,7,6,10,8,7,8,9
128,7,1,5,116,0,-0.31,1,21,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,7,7,7,7,8,6,6,7
128,7,1,6,117,0,-0.5,1,21,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,8,8,9,9,7,7,8,8
128,7,1,10,119,1,0.1,0,19,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,9,8,9,7,8,8,8,7
128,7,1,11,120,1,0,0,20,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,8,8,10,10,8,7,8,8
128,7,1,12,121,0,-0.15,1,21,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,0,6,9,7,7,8,7,5,8
128,7,1,7,0,0,-0.05,0,0,40,15,10,20,10,5,25,15,20,20,10,10,8,7,7,8,7,1,8,9,9,8,8,8,8,7
129,8,1,1,112,1,0.31,0,20,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,1,9,8,9,10,8,8,8,8
129,8,1,2,113,0,0.32,1,21,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,0,7,8,8,7,7,7,7,7
129,8,1,3,114,0,0.26,0,20,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,0,6,9,8,7,0,0,7,7
129,8,1,4,115,0,0.45,1,21,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,1,8,8,8,7,6,10,7,7
129,8,1,5,116,1,0.07,1,21,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,1,7,0,8,8,8,8,7,8
129,8,1,6,117,0,-0.03,1,21,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,1,8,9,10,9,5,9,8,8
129,8,1,10,119,1,0.1,0,19,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,1,10,10,10,10,9,0,10,8
129,8,1,11,120,0,0.36,0,20,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,1,9,8,8,10,9,8,8,8
129,8,1,12,121,0,0.12,1,21,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,1,7,8,10,6,5,6,7,7
129,8,1,7,0,0,0.09,0,0,40,20,20,20,0,0,40,21,10,10,10,10,8,8,8,8,8,1,7,8,9,10,7,0,7,7
130,9,1,1,112,0,0.19,0,20,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,0,5,5,5,2,1,2,5,2
130,9,1,2,113,0,-0.11,0,21,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,0,3,3,5,6,1,1,5,2
130,9,1,3,114,0,-0.06,0,20,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,0,1,1,6,2,5,1,3,2
130,9,1,4,115,0,0.49,0,21,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,0,6,5,5,4,3,2,6,2
130,9,1,5,116,0,-0.4,0,21,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,0,3,7,2,1,1,1,2,0
130,9,1,6,117,0,0.11,0,21,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,0,6,6,6,3,8,2,6,2
130,9,1,10,119,1,-0.01,0,19,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,1,7,6,6,6,6,6,8,3
130,9,1,11,120,1,-0.23,0,20,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,1,9,6,8,6,6,6,9,5
130,9,1,12,121,0,-0.23,0,21,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,0,2,1,3,1,1,1,2,3
130,9,1,7,0,0,-0.4,0,0,80,10,10,0,0,0,60,20,10,10,0,0,5,6,6,6,6,0,1,5,5,4,3,1,3,0
131,10,1,1,112,0,0.35,0,20,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,5,5,5,5,5,5,5,1
131,10,1,2,113,0,0.45,0,21,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,5,5,5,5,5,5,5,1
131,10,1,3,114,0,0.13,0,20,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,5,5,5,5,5,5,5,1
131,10,1,4,115,0,0.3,0,21,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,0,0,0,0,0,0,0,0
131,10,1,5,116,0,0.54,0,21,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,5,5,5,5,5,5,5,1
131,10,1,6,117,0,-0.17,0,21,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,0,0,0,0,0,0,0,0
131,10,1,10,119,0,0.48,0,19,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,6,6,6,6,6,6,6,1
131,10,1,11,120,0,0.54,0,20,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,6,6,7,6,6,2,5,1
131,10,1,12,121,0,0.52,0,21,25,10,20,20,10,15,30,10,20,20,10,10,4,6,4,6,6,0,7,5,10,6,7,2,2,0
